OBJECTID,X,Y
3004,299519,2784519.25
3005,299525.0937,2784553
3006,299530.8125,2784591.75
3007,299534.4062,2784612.5
3008,299538.3126,2784625.25
3009,299544.7188,2784642.75
3010,299548.2812,2784652.75
3011,299553.9374,2784665.25
3012,299561.3438,2784680.5
3013,299571,2784697
3014,299575.9375,2784706
3015,299580.1875,2784713.5
3016,299585.5313,2784723.75
3017,299593.6875,2784735.25
3018,299600.3749,2784742.5
3019,299607.5,2784748.75
3020,299613.1562,2784753.75
3021,299618.4688,2784757.25
3022,299629.5,2784762.75
3023,299643.3125,2784769
3024,299653.5938,2784772
3025,299665.2812,2784773
3026,299672.4063,2784773.75
3027,299678.4375,2784776.5
3028,299690.8438,2784786
3029,299705.3437,2784798.75
3030,299716.0001,2784809
3031,299723.7813,2784816.5
3032,299733.3751,2784821.75
3033,299741.875,2784825.75
3034,299751.8437,2784836
3035,299758.9063,2784847
3036,299766,2784864
3037,299768.5,2784876
3038,299768.1249,2784892
3039,299766.6875,2784904.75
3040,299764.5625,2784923
3041,299759.625,2784947.75
3042,299755.6874,2784969.25
3043,299750.4063,2784992.5
3044,299744.0625,2785016.75
3045,299741.2187,2785027
3046,299738.6875,2785044.75
3047,299739.0625,2785052.25
3048,299743.6875,2785060.75
3049,299751.4688,2785069.75
3050,299761.7187,2785080.5
3051,299779.8124,2785095.75
3052,299790.5,2785107
3053,299800.75,2785120.5
3054,299813.5313,2785144
3055,299830.5626,2785175.25
3056,299843.3437,2785205.25
3057,299845.4688,2785214.5
3058,299846.1875,2785219
3059,299845.4688,2785223.75
3060,299844,2785234.25
3061,299842.2501,2785241
3062,299838.3437,2785248.25
3063,299834.125,2785253.5
3064,299826.8126,2785262.25
3065,299829.6562,2785268.75
3066,299838.4687,2785273.5
3067,299845.6875,2785275.5
3068,299871.3437,2785275.5
3069,299903.6874,2785274.25
3070,299926.2187,2785275.25
3071,299954.7812,2785275.5
3072,299974.8124,2785274.75
3073,299992.4375,2785276.75
3074,300007.6563,2785277
3075,300028.0938,2785274.75
3076,300041.7188,2785271.5
3077,300064.0313,2785263
3078,300080.9375,2785251.5
3079,300088.7188,2785245
3080,300098.3125,2785234.75
3081,300106.0938,2785223.25
3082,300113.875,2785210
3083,300119.1875,2785191.5
3084,300120.2501,2785176.25
3085,300119.9063,2785168.75
3086,300117.7812,2785151
3087,300117.0625,2785144
3088,300112.8437,2785133.25
3089,300108.9375,2785124.75
3090,300108.1875,2785118
3091,300108.5624,2785112.5
3092,300111.0313,2785106.75
3093,300119.1875,2785092.5
3094,300132.6874,2785066.75
3095,300142.2812,2785045.5
3096,300148.6876,2785037.25
3097,300153.25,2785032.75
3098,300158.2188,2785028.75
3099,300168.1563,2785025.75
3100,300179.8438,2785023.75
3101,300193.6562,2785025
3102,300200.7813,2785026.75
3103,300218.1563,2785032.25
3104,300237.6562,2785040.5
3105,300247.5937,2785044.5
3106,300253.9999,2785044.75
3107,300262.8438,2785045.5
3108,300271.7187,2785045
3109,300281.2499,2785042.25
3110,300291.9375,2785037.75
3111,300307.1876,2785027.75
3112,300329.1563,2785009.75
3113,300343.3125,2784998
3114,300352.9062,2784988
3115,300363.5312,2784978.5
3116,300377.6875,2784968.25
3117,300389.4062,2784960.75
3118,300399.2812,2784956.25
3119,300432.9688,2784933.5
3120,300522.0624,2784886
3121,300573.9687,2784860.5
3122,300615.4687,2784845.75
3123,300642.0312,2784842
3124,300697.3124,2784838
3125,300708.9687,2784843
3126,300734.3751,2784873.25
3127,300753.75,2784891.5
3128,300781.4062,2784928.5
3129,300818.125,2784974
3130,300835.5,2784991
3131,300853.7501,2785004.25
3132,300880.25,2785014.75
3133,300915.625,2785019.25
3134,300965.4063,2785017
3135,300989.75,2785013
3136,301033.4063,2784998.25
3137,301057.2187,2784991
3138,301106.2187,2784975.25
3139,301148.0313,2784960
3140,301180.6251,2784942.25
3141,301219.8438,2784930.25
3142,301260.3125,2784925.25
3143,301298.4063,2784920.25
3144,301342.625,2784910.25
3145,301382.5001,2784897.5
3146,301436.6875,2784872.75
3147,301494.7188,2784846.75
3148,301521.0625,2784835.5
3149,301536.2188,2784829
3150,301558.3126,2784824.75
3151,301572.1563,2784827.5
3152,301587.0938,2784842.25
3153,301597.625,2784867.75
3154,301614.7499,2784913
3155,301627.4687,2784938
3156,301642.875,2784967
3157,301654.4375,2784983.75
3158,301675.9999,2785017
3159,301688.2187,2785041.75
3160,301703.0937,2785075
3161,301704.2187,2785094.25
3162,301702.6249,2785143.5
3163,301707.5001,2785182.25
3164,301714.75,2785207
3165,301726.875,2785235.25
3166,301739.7188,2785258.5
3167,301745.125,2785269.5
3168,301772.0313,2785304.5
3169,301797.5937,2785334.5
3170,301826.5,2785382
3171,301836.8751,2785417.25
3172,301841.3438,2785445.25
3173,301840.5,2785468.75
3174,301834.0938,2785485
3175,301820.5937,2785514.75
3176,301820.5937,2785532.5
3177,301822.7813,2785560.25
3178,301815.6562,2785590
3179,301812.7813,2785605.5
3180,301786.5937,2785642.25
3181,301781.6562,2785660.75
3182,301783.7188,2785680.5
3183,301796.5,2785703.25
3184,301811.4376,2785743
3185,301817.0938,2785773.25
3186,301811.375,2785808
3187,301808.5625,2785815.75
3188,301795.1562,2785844
3189,301773.8438,2785873.25
3190,301754.0625,2785905
3191,301754.6563,2785923.5
3192,301763.9374,2785931.25
3193,301865.3437,2786026.25
3194,302025.7813,2786194
3195,302089.2187,2786263.5
3196,302135.3749,2786314.5
3197,302167.9375,2786344.25
3198,302198.4374,2786359.25
3199,302240.25,2786369.75
3200,302310.0625,2786379.75
3201,302352.125,2786379.75
3202,302404.5624,2786375.5
3203,302449.3125,2786366.25
3204,302484.75,2786360.5
3205,302518.75,2786359.75
3206,302544.1875,2786368.25
3207,302579.625,2786383.25
3208,302647.0312,2786415
3209,302690.9062,2786425.75
3210,302831.2188,2786427.75
3211,302914.375,2786427
3212,302926.8125,2786427
3213,302937.4062,2786430
3214,302953.7499,2786445.5
3215,302973.9062,2786463.75
3216,302995.9063,2786481.25
3217,303017.9376,2786501
3218,303026.4375,2786508
3219,303051.875,2786522.5
3220,303067.9687,2786543.25
3221,303096.2813,2786597.5
3222,303120.1562,2786635.5
3223,303142.7188,2786678.5
3224,303157.5938,2786729.25
3225,303167.375,2786758.5
3226,303180.8749,2786768
3227,303202.5938,2786773
3228,303225.25,2786773.75
3229,303246.9687,2786784.25
3230,303267.6875,2786789.25
3231,303321,2786802
3232,303342.25,2786797.75
3233,303371.2812,2786787.75
3234,303410.75,2786786.5
3235,303450.8124,2786795
3236,303485.3751,2786800.5
3237,303511.5313,2786811
3238,303531.9374,2786816.75
3239,303557.375,2786815.25
3240,303589.75,2786814
3241,303635.5937,2786814
3242,303662.4688,2786820.25
3243,303681.4062,2786830
3244,303702.6562,2786845.5
3245,303716.6875,2786858.25
3246,303739.2499,2786882.25
3247,303766.8437,2786919.75
3248,303790.3125,2786956.25
3249,303809.5625,2786982
3250,303823,2786996.5
3251,303834.6249,2787002.75
3252,303850.3437,2787006
3253,303870.1562,2787007.25
3254,303877.5937,2787015.5
3255,303878.3125,2787043
3256,303878.3125,2787079.75
3257,303883.2187,2787112.75
3258,303883.2187,2787156.5
3259,303880.3437,2787196
3260,303876.0313,2787231.25
3261,303869.6562,2787260.75
3262,303871.7188,2787302.5
3263,303882.375,2787333.5
3264,303902.7813,2787397.75
3265,303907.7188,2787428
3266,303911.3126,2787482.25
3267,303914.7812,2787509
3268,303916.9374,2787535
3269,303925.9062,2787573
3270,303939.3438,2787589
3271,303956.9375,2787599
3272,303988.0938,2787633.75
3273,304008.4062,2787656
3274,304014.5,2787667.5
3275,304028.7187,2787678.5
3276,304046.9688,2787726.75
3277,304051.7187,2787740
3278,304067.9688,2787760.5
3279,304087.5937,2787773.75
3280,304095.7187,2787776.75
3281,304120.4375,2787790
3282,304147.8438,2787810.5
3283,304170.8438,2787822.5
3284,304191.1563,2787842
3285,304202,2787861.25
3286,304214.1875,2787894
3287,304228.4063,2787911.5
3288,304252.0938,2787921
3289,304275.0937,2787925
3290,304316.4063,2787917.5
3291,304325.1875,2787916.5
3292,304338.0625,2787919.5
3293,304354.9687,2787933.25
3294,304371.2187,2787972
3295,304390.8437,2788005.5
3296,304402.375,2788020.75
3297,304433.5,2788035.75
3298,304455.1562,2788044.25
3299,304477.5,2788045.5
3300,304501.1876,2788039.25
3301,304514.7187,2788029.25
3302,304530.9687,2788013.25
3303,304558.7187,2787984.5
3304,304573.6251,2787971
3305,304598.6563,2787955.25
3306,304666.7813,2787929.25
3307,304691.4688,2787944.25
3308,304709.2501,2787955.5
3309,304746.3126,2787974.75
3310,304761.7187,2787983.5
3311,304781.0001,2787995.5
3312,304795.2812,2788012.75
3313,304799.9375,2788028
3314,304807.5312,2788043.75
3315,304810.7187,2788050.75
3316,304825.4687,2788070.5
3317,304845.9687,2788100.5
3318,304855.6875,2788114.5
3319,304862.2813,2788131.5
3320,304862.1251,2788153
3321,304854.4063,2788188
3322,304851.8438,2788222.5
3323,304856.8438,2788277
3324,304861.2188,2788322.75
3325,304856.8438,2788344.75
3326,304842.4374,2788373.75
3327,304822.375,2788392.5
3328,304793.4688,2788412.5
3329,304766.5625,2788439.5
3330,304752.0313,2788463.25
3331,304746.4999,2788484.75
3332,304754.5938,2788553
3333,304755.25,2788574.5
3334,304757.8125,2788598.25
3335,304763.4687,2788630.75
3336,304772.2187,2788644.5
3337,304789.8124,2788653.5
3338,304814.2812,2788660.25
3339,304828.0312,2788669.75
3340,304853.125,2788686
3341,304885.4062,2788697.5
3342,304903.5937,2788711.25
3343,304912.3438,2788725
3344,304919.4063,2788745.25
3345,304920.1562,2788781.75
3346,304925.1562,2788805
3347,304938.8125,2788824.75
3348,304963.25,2788847
3349,304998.8125,2788886.5
3350,305010.875,2788902
3351,305030.2812,2788940.5
3352,305036.6876,2788975.25
3353,305043.0938,2788998.5
3354,305065.7187,2789066.5
3355,305080.6562,2789129
3356,305088.875,2789162.75
3357,305094.8751,2789182
3358,305107.2501,2789192.5
3359,305126.6875,2789196.5
3360,305161.375,2789204
3361,305218.1563,2789210
3362,305276.0937,2789212.25
3363,305290.2812,2789218.25
3364,305329.7188,2789242.25
3365,305369.2813,2789271.5
3366,305392.3438,2789293
3367,305406.625,2789307.25
3368,305422.3751,2789319.75
3369,305429.1876,2789326.75
3370,305435.0313,2789331
3371,305472.2188,2789349.25
3372,305514.8438,2789374.25
3373,305540.7813,2789392.5
3374,305583.2501,2789378.5
3375,305645.2813,2789356
3376,305689.5312,2789336.5
3377,305739.8751,2789324.5
3378,305781.9375,2789317.75
3379,305819.0312,2789316
3380,305862.125,2789307.75
3381,305872.0938,2789292.75
3382,305877.6563,2789273
3383,305881.5312,2789243
3384,305882.6563,2789221.5
3385,305884.8126,2789207
3386,305886.5,2789180.75
3387,305892.0625,2789143.25
3388,305900.3438,2789097.25
3389,305907.5,2789068.5
3390,305917.4687,2789044.75
3391,305928,2789008.25
3392,305938.0001,2788972.75
3393,305946.8438,2788923.5
3394,305950.6875,2788906
3395,305958.4687,2788888
3396,305975.1562,2788862.25
3397,306001.1251,2788837.75
3398,306024.9375,2788814.5
3399,306039.8125,2788793
3400,306047.6251,2788777
3401,306056.4688,2788744.25
3402,306068.0626,2788684.5
3403,306076.3438,2788643.25
3404,306089.1249,2788602.75
3405,306101.8437,2788569
3406,306110.0937,2788531.25
3407,306117.8438,2788492.25
3408,306116.1562,2788475
3409,306107.875,2788443.5
3410,306093.4688,2788408.75
3411,306087.3438,2788382.75
3412,306089.0312,2788370
3413,306095.625,2788361.25
3414,306112.2813,2788349.5
3415,306134.4063,2788332.25
3416,306161.5001,2788310.25
3417,306177.5937,2788293.75
3418,306183.0625,2788276
3419,306189.1875,2788257
3420,306194.75,2788245.5
3421,306206.3125,2788230.5
3422,306221.8438,2788219
3423,306240.0937,2788208
3424,306256.0937,2788201.75
3425,306293.1875,2788194.75
3426,306333.0001,2788182.5
3427,306374.5313,2788163.75
3428,306422.1251,2788148.75
3429,306451.375,2788133.75
3430,306469.6562,2788119.5
3431,306482.4375,2788099.5
3432,306495.1562,2788086.25
3433,306507.8438,2788079.5
3434,306528.2813,2788077.25
3435,306564.3437,2788075.25
3436,306587.4688,2788073
3437,306601.875,2788068.5
3438,306610.7187,2788064.75
3439,306620.2501,2788058
3440,306644.2812,2788034.25
3441,306683.5625,2787994.5
3442,306699.8125,2787973
3443,306710.6563,2787948.75
3444,306710.6563,2787926.25
3445,306696.4374,2787886.5
3446,306693.0312,2787872.75
3447,306695.7501,2787856.75
3448,306712,2787832.5
3449,306732.9999,2787812.5
3450,306758.0625,2787797.75
3451,306768.8749,2787779.25
3452,306783.0938,2787758.25
3453,306793.9375,2787747.5
3454,306827.125,2787739.5
3455,306837.2812,2787736
3456,306867.0625,2787721
3457,306897.5312,2787704.25
3458,306917.1875,2787701.75
3459,306955.0937,2787706.25
3460,306976.7812,2787712.75
3461,306995.0625,2787722
3462,307007.9063,2787723.5
3463,307030.9375,2787721
3464,307040.4062,2787721
3465,307066.8438,2787734
3466,307113.5626,2787756.75
3467,307150.1251,2787765.75
3468,307178.1875,2787771.25
3469,307196.3125,2787769.5
3470,307209.9062,2787763.5
3471,307219.7188,2787754.75
3472,307230.3437,2787739.75
3473,307243.4687,2787733
3474,307257.7812,2787731
3475,307284.1875,2787734
3476,307311.4063,2787741.5
3477,307326.5001,2787740.5
3478,307341.625,2787735.5
3479,307349.9062,2787730.75
3480,307360.0624,2787719.25
3481,307369.1875,2787703.75
3482,307377.8125,2787694.75
3483,307386.4687,2787684.75
3484,307398.3126,2787676.25
3485,307414.0313,2787669.25
3486,307436.4063,2787664.5
3487,307453.25,2787661
3488,307473.5313,2787653.5
3489,307487.8437,2787644.75
3490,307500.4062,2787634.5
3491,307517.7187,2787619
3492,307531.2187,2787611
3493,307540.0937,2787610.75
3494,307545.4063,2787613.25
3495,307552.6563,2787622.5
3496,307561.3125,2787638.25
3497,307566.9688,2787652.5
3498,307574.2813,2787677
3499,307586.0938,2787691.5
3500,307611.2501,2787717.25
3501,307628.875,2787729.25
3502,307647.5625,2787738
3503,307663.0313,2787743.75
3504,307682.1563,2787747.75
3505,307715.5,2787746.5
3506,307761.7813,2787743.5
3507,307780.75,2787738.75
3508,307801.75,2787728.5
3509,307831.4063,2787720.5
3510,307886.4063,2787714
3511,307910.9688,2787713
3512,307928.5938,2787708.5
3513,307941.0625,2787702.25
3514,307948.5937,2787697.75
3515,307974.2188,2787681
3516,307998.0937,2787666.75
3517,308000.0626,2787662.5
3518,307996.7812,2787657.25
3519,307980.5938,2787645.5
3520,307957.5625,2787629.75
3521,307948.9063,2787626.25
3522,307936.4374,2787613.75
3523,307925.0312,2787595.5
3524,307914.6562,2787577.5
3525,307912.3438,2787558.75
3526,307910.3749,2787540.75
3527,307900.9375,2787523
3528,307895.625,2787509.75
3529,307894.5937,2787500.75
3530,307896.1874,2787491.75
3531,307906.3437,2787472.25
3532,307925.375,2787451.75
3533,307933.4375,2787445.5
3534,307949.7187,2787436.5
3535,307957.0313,2787431.25
3536,307974.6251,2787420.25
3537,307983.2812,2787410.75
3538,307989.7188,2787397.75
3539,307999.7813,2787384.5
3540,308002.25,2787380.75
3541,308004.5313,2787374.25
3542,308005.0312,2787362
3543,308003.8438,2787351.75
3544,307999.375,2787343.25
3545,307992.9063,2787329.75
3546,307992.6251,2787316
3547,307994.3125,2787304
3548,308003.8438,2787281
3549,308012.5938,2787264.25
3550,308012.9062,2787257.75
3551,308006.7187,2787249
3552,308000.4687,2787244
3553,307997.9687,2787237.75
3554,307997.9687,2787231.5
3555,307999.6875,2787223.5
3556,308006.4375,2787218.25
3557,308014.5938,2787212
3558,308019.9688,2787204.5
3559,308023.8438,2787191.25
3560,308027.3749,2787174.75
3561,308029.9063,2787155.75
3562,308023.5312,2787137
3563,308013.5937,2787122
3564,308006.625,2787104.5
3565,308007.2188,2787088.5
3566,308014.8751,2787076
3567,308023.5312,2787064
3568,308030.1875,2787053.5
3569,308031.5,2787039.25
3570,308029.5937,2787024
3571,308022.25,2787014.25
3572,308007.8125,2787008
3573,307995.6876,2787007.75
3574,307980.7812,2787013.5
3575,307968.9375,2787014.75
3576,307953.7813,2787012.5
3577,307951.5312,2787012.25
3578,307936.9062,2787004.5
3579,307929.0625,2786999.75
3580,307925.1562,2786994.25
3581,307920.7812,2786981
3582,307921.3437,2786972.75
3583,307926.3125,2786948.5
3584,307932.3125,2786928.5
3585,307932.875,2786909.75
3586,307930.3438,2786893.5
3587,307925.7187,2786884.25
3588,307911.7813,2786870.75
3589,307899.1876,2786861.25
3590,307886.625,2786853.75
3591,307867.3125,2786844.25
3592,307853.6563,2786833.5
3593,307841.4375,2786817.25
3594,307838.6563,2786803
3595,307831.9688,2786783.5
3596,307819.0625,2786767.75
3597,307810.2813,2786750.75
3598,307806.4688,2786736
3599,307805.4375,2786718.25
3600,307808.2188,2786702
3601,307814.3126,2786687.75
3602,307828.5,2786666.25
3603,307843.4999,2786642.5
3604,307865.875,2786614
3605,307886.1562,2786593
3606,307892.9687,2786578
3607,307900.3437,2786559.75
3608,307905.7812,2786534.75
3609,307898.4062,2786507
3610,307890.9062,2786472.25
3611,307882.125,2786456.75
3612,307865.1874,2786449.25
3613,307844.7813,2786448
3614,307825.1563,2786439.75
3615,307807.5312,2786433
3616,307793.9062,2786419.5
3617,307787.9063,2786408
3618,307780.8751,2786391.75
3619,307767.0313,2786357.25
3620,307764.75,2786346.75
3621,307763.9375,2786323.75
3622,307761.9688,2786314.25
3623,307752.2812,2786301.75
3624,307744.4374,2786293.25
3625,307733.4688,2786287
3626,307723.7812,2786279.25
3627,307717.5625,2786266
3628,307715.9688,2786247.25
3629,307720.2187,2786229.5
3630,307722.6562,2786212.75
3631,307732.3438,2786194.25
3632,307749.1562,2786175.75
3633,307762.7812,2786158.5
3634,307767.0313,2786149.25
3635,307767.5,2786142.5
3636,307763.2813,2786128.25
3637,307757.3437,2786108.75
3638,307756.5625,2786097
3639,307758.7499,2786090.75
3640,307773.2812,2786074.25
3641,307789.875,2786056.25
3642,307811.3124,2786047.5
3643,307827.6875,2786041.25
3644,307838.9375,2786033.75
3645,307850.1875,2786021
3646,307855.7187,2785995.75
3647,307853.5313,2785981
3648,307846.1563,2785959
3649,307845.8125,2785947.5
3650,307850.9999,2785934.25
3651,307868.2813,2785908.5
3652,307879.125,2785885.25
3653,307890.9062,2785861.75
3654,307909.1249,2785837
3655,307931.25,2785811
3656,307937.7188,2785802
3657,307956.7813,2785778.75
3658,307962.5625,2785770.75
3659,307973.8125,2785740.5
3660,307979.0001,2785724
3661,307983.3126,2785711.5
3662,307984.4375,2785699
3663,307982.4375,2785695
3664,307976.5626,2785693.5
3665,307960.6563,2785690
3666,307957.1562,2785689.25
3667,307948.4063,2785683.75
3668,307939.7188,2785668.75
3669,307933.2813,2785652
3670,307930.5,2785631
3671,307930.4687,2785595.5
3672,307932.6874,2785559.75
3673,307927.5,2785539
3674,307909.2813,2785510.5
3675,307892.2187,2785484
3676,307868.9063,2785462.25
3677,307860.0312,2785454.5
3678,307841.9375,2785431
3679,307825.7813,2785404.25
3680,307816.4375,2785379.25
3681,307809.75,2785365.75
3682,307803.9688,2785356.5
3683,307788.4063,2785349.25
3684,307764.5313,2785331.5
3685,307742.875,2785312.5
3686,307725.1562,2785293.5
3687,307708.2812,2785271.5
3688,307689.75,2785247.5
3689,307676.1562,2785231.75
3690,307668.5313,2785223
3691,307659.8125,2785214.75
3692,307648.375,2785206
3693,307633.125,2785199
3694,307614.625,2785189.25
3695,307599.9062,2785182.75
3696,307587.9375,2785176.25
3697,307576.5,2785167.5
3698,307569.9688,2785162
3699,307560.1563,2785150.5
3700,307548.1876,2785133.25
3701,307528.0313,2785100.5
3702,307518.7813,2785083.25
3703,307505.7188,2785066.75
3704,307496.7812,2785055
3705,307484.8125,2785043.5
3706,307473.3749,2785034.75
3707,307463.0313,2785028.25
3708,307447.7812,2785019
3709,307429.2812,2785009.25
3710,307416.75,2785002.25
3711,307403.6875,2784993
3712,307394.9688,2784986.25
3713,307385.1562,2784977
3714,307377,2784965.75
3715,307369.9062,2784957
3716,307365.5626,2784946
3717,307359.0313,2784928.25
3718,307355.7499,2784905.25
3719,307353.5937,2784857.5
3720,307353.5937,2784841
3721,307357.4062,2784826.5
3722,307367.1875,2784805.75
3723,307368.8125,2784797.75
3724,307369.3749,2784787.25
3725,307367.7188,2784777.5
3726,307355.2188,2784724.25
3727,307345.4063,2784683.5
3728,307334.5312,2784637.75
3729,307332.875,2784629.5
3730,307332.3438,2784616
3731,307335.5937,2784605.75
3732,307365.5626,2784576.75
3733,307399.9375,2784539.5
3734,307413,2784526.25
3735,307437.5,2784505.75
3736,307462,2784487.75
3737,307483.2499,2784469.75
3738,307500.6563,2784459.5
3739,307519.1874,2784451.75
3740,307546.4063,2784444.25
3741,307576.9063,2784437.75
3742,307606.2812,2784433.25
3743,307641.6874,2784430
3744,307668.3749,2784430
3745,307702.125,2784435.5
3746,307726.625,2784439.75
3747,307747.875,2784442.5
3748,307766.3438,2784442
3749,307784.3125,2784440.25
3750,307802.8125,2784437
3751,307826.2188,2784432.75
3752,307848.5625,2784432.75
3753,307869.25,2784432.75
3754,307887.2187,2784434.25
3755,307899.7501,2784438
3756,307911.7188,2784446.75
3757,307922.5937,2784459.75
3758,307932.4062,2784465.75
3759,307941.6562,2784469.75
3760,307962.3438,2784474
3761,307969.1251,2784463
3762,307975.2501,2784454.75
3763,307981.5938,2784443
3764,307987.375,2784416.25
3765,307993.2501,2784398.5
3766,308002.5001,2784388.25
3767,308020.4062,2784381.5
3768,308035,2784377.5
3769,308065.5625,2784373.75
3770,308097.5938,2784361
3771,308111.7813,2784352.25
3772,308154.125,2784316
3773,308207.0625,2784269.75
3774,308238.0938,2784246.5
3775,308267.1563,2784228.25
3776,308287.0312,2784218.5
3777,308311.8125,2784212.75
3778,308339.0625,2784209.75
3779,308363.25,2784213.25
3780,308387.5,2784207.25
3781,308409.3749,2784192.75
3782,308420.0313,2784173.25
3783,308432.1562,2784163.25
3784,308449.1875,2784160.75
3785,308479.8126,2784164.25
3786,308518.0937,2784176.75
3787,308540.9062,2784188.5
3788,308568.625,2784213.25
3789,308604.5313,2784240.25
3790,308614.6875,2784247.75
3791,308617.3124,2784247.75
3792,308629.7188,2784247.75
3793,308630.2187,2784247.75
3794,308633.5938,2784240.25
3795,308652.5938,2784147.75
3796,308675.8125,2784051.25
3797,308695.2501,2783976.5
3798,308698.1562,2783945.25
3799,308695.2501,2783914.75
3800,308694.2813,2783900.75
3801,308697.6562,2783879.5
3802,308709.3125,2783847.5
3803,308736.9375,2783794.5
3804,308760.9374,2783744.25
3805,308810.5938,2783631
3806,308827.5,2783574.75
3807,308827.5,2783566.5
3808,308824.1249,2783548
3809,308809.5937,2783522.25
3810,308806.2188,2783509.25
3811,308805.2187,2783504
3812,308807.2187,2783480.25
3813,308812.5,2783458
3814,308817.125,2783445.5
3815,308831.875,2783410.75
3816,308835.2813,2783392.75
3817,308833.3749,2783369
3818,308828.5,2783347.75
3819,308820.0312,2783317.75
3820,308808.125,2783291
3821,308777.5626,2783267.25
3822,308744.0625,2783248.25
3823,308731.5,2783241.5
3824,308723.25,2783225
3825,308712.2813,2783184
3826,308700.8749,2783122.25
3827,308694.0938,2783102.25
3828,308687.2499,2783091.75
3829,308668.3438,2783073.75
3830,308650.9375,2783059.25
3831,308632.4375,2783045
3832,308616.4375,2783036
3833,308601.4063,2783026.5
3834,308591.1562,2783014.5
3835,308585.875,2783000.5
3836,308586.8751,2782992.25
3837,308598.5,2782979.5
3838,308621.875,2782960.75
3839,308623.1875,2782959.75
3840,308647.5,2782944.5
3841,308714.4999,2782909.25
3842,308768.8125,2782876.75
3843,308797.9687,2782853.5
3844,308815.3751,2782839
3845,308852.8437,2782827.75
3846,308903.5,2782825.5
3847,308944.5625,2782818.5
3848,308959.0938,2782809.75
3849,308999.375,2782778.25
3850,309014.0001,2782758.75
3851,309026.5313,2782735
3852,309033.9063,2782710.75
3853,309039.1875,2782666.75
3854,309039.6563,2782636.5
3855,309039.6563,2782578.75
3856,309038.6875,2782549.75
3857,309038.1876,2782530
3858,309044.0313,2782520.75
3859,309049.4688,2782508.75
3860,309055.7188,2782501.25
3861,309072.1562,2782483.75
3862,309099.1563,2782463.25
3863,309120.25,2782443
3864,309134.7501,2782425.25
3865,309145.2812,2782404.25
3866,309163.3124,2782376
3867,309181.2813,2782348
3868,309192.9687,2782326.5
3869,309208.2812,2782291.25
3870,309219.1875,2782263.5
3871,309237.0938,2782218.5
3872,309245.2813,2782194
3873,309250.4062,2782176.25
3874,309254.6562,2782160.25
3875,309257.4374,2782145
3876,309257.7812,2782124.25
3877,309257.0313,2782102.75
3878,309255.0625,2782090
3879,309244.5313,2782054
3880,309234.3437,2782021.25
3881,309234.4376,2782015.75
3882,309237.5626,2782004
3883,309242.5938,2781993.75
3884,309250.0625,2781982
3885,309262.9688,2781968.5
3886,309273.9375,2781958.5
3887,309289.9687,2781948.5
3888,309307.9375,2781941
3889,309327.9062,2781930
3890,309344.3438,2781920
3891,309355.6562,2781908.25
3892,309371.3438,2781886.25
3893,309385.375,2781862
3894,309394.375,2781843
3895,309404.1563,2781823
3896,309419.4375,2781803.75
3897,309441.7187,2781778.75
3898,309465.5625,2781754.5
3899,309479.7813,2781739
3900,309485.2499,2781730
3901,309487.9688,2781720
3902,309491.5,2781703.5
3903,309492.2813,2781687.5
3904,309494.2812,2781675.75
3905,309498.9375,2781664
3906,309502.4687,2781657.75
3907,309508.3438,2781652.25
3908,309524.7501,2781643
3909,309551.7812,2781630.75
3910,309593.625,2781616
3911,309629.9375,2781603
3912,309653.4375,2781593
3913,309682.375,2781575.75
3914,309714.0312,2781555.75
3915,309725.0313,2781548.25
3916,309730.4688,2781543.25
3917,309735.5937,2781532.75
3918,309741.4376,2781520.5
3919,309749.3125,2781508
3920,309764.9376,2781492
3921,309777.0937,2781478
3922,309781.375,2781473.25
3923,309793.875,2781460.25
3924,309811.9062,2781437.25
3925,309819.6875,2781424.75
3926,309826.75,2781409.75
3927,309831.7812,2781398
3928,309835.3125,2781393.5
3929,309840.8437,2781390.75
3930,309854.4687,2781388.75
3931,309877.5626,2781382.5
3932,309886.9376,2781379
3933,309910.8437,2781366.75
3934,309940.9688,2781349.25
3935,309978.5001,2781323.5
3936,310013.6875,2781296.5
3937,310040.3125,2781271
3938,310054.0001,2781253.75
3939,310065.3124,2781234.25
3940,310073.0937,2781218.25
3941,310077.0313,2781205
3942,310078.2187,2781203
3943,310080.9375,2781203
3944,310094.9999,2781207.25
3945,310112.2187,2781215.75
3946,310131.3751,2781230
3947,310143.5,2781241.25
3948,310155.25,2781258.5
3949,310163.0624,2781276.5
3950,310166.5625,2781285
3951,310169.6875,2781290.5
3952,310172.8125,2781292.75
3953,310181.0624,2781294
3954,310192,2781292
3955,310206.5,2781286.5
3956,310228.7813,2781274
3957,310240.4999,2781267
3958,310242.0937,2781263.5
3959,310241.6874,2781259.25
3960,310238.5626,2781256
3961,310228.375,2781249.5
3962,310215.4687,2781240.5
3963,310212.3437,2781236.5
3964,310208.8126,2781230
3965,310207.2813,2781221.75
3966,310206.9062,2781198.25
3967,310206.0937,2781178
3968,310204.5624,2781163.75
3969,310200.3125,2781145.5
3970,310193.6563,2781127.25
3971,310183.0625,2781107.5
3972,310172.9062,2781091.25
3973,310157.25,2781068.5
3974,310141.2187,2781049.25
3975,310135.7812,2781041.5
3976,310130.6562,2781031.75
3977,310128.7187,2781024.25
3978,310128.7187,2781016.5
3979,310131.0625,2780996.5
3980,310130.6562,2780985.25
3981,310129.8438,2780974
3982,310128.3126,2780968
